County,State,Pov_Pct_All,Median_Income,Crime_Rate_per_100000,Population,Mean_Rent,Latitude,Longitude,Pct_Income_as_Rent
Martin County,TX,0.182,0.368,Very Low,0.001,0.222,0.274,-101.793032,15.6
Mason County,TX,0.236,0.218,Very Low,0.0,0.156,0.563,-82.1353,14.7
Matagorda County,TX,0.389,0.215,Low,0.004,0.205,0.128,-96.255157,19.4
Maverick County,TX,0.466,0.114,Low,0.006,0.183,0.126,-100.468309,22.5
Medina County,TX,0.259,0.291,Very Low,0.017,0.241,0.15,-98.79465,19.5
Menard County,TX,0.395,0.111,Very Low,0.001,0.144,0.222,-99.783678,17.9
Midland County,TX,0.125,0.553,Very Low,0.008,0.438,0.264,-102.341062,23.3
Milam County,TX,0.307,0.229,Very Low,0.002,0.172,0.209,-97.206487,15.7
Mills County,TX,0.3,0.175,Very Low,0.0,0.162,0.245,-98.5698,16.8
Mitchell County,TX,0.37,0.185,Very Low,0.002,0.258,0.284,-100.938164,26.1
Montague County,TX,0.268,0.26,Very Low,0.002,0.193,0.346,-97.730171,16.6
Montgomery County,TX,0.152,0.481,Very Low,0.001,0.254,0.493,-80.488108,14.9
Moore County,TX,0.25,0.257,Very Low,0.001,0.0,0.426,-101.596432,0.0
Morris County,TX,0.366,0.139,Very Low,0.05,0.199,0.313,-94.72588,22.7
Motley County,TX,0.309,0.172,Very Low,0.0,0.134,0.351,-100.856142,14.1
Nacogdoches County,TX,0.48,0.162,Low,0.006,0.218,0.252,-94.652046,23.4
Navarro County,TX,0.368,0.176,Low,0.005,0.0,0.264,-96.33257,0.0
Newton County,TX,0.405,0.169,Very Low,0.002,0.218,0.233,-93.601865,23.0
Nueces County,TX,0.375,0.265,Medium,0.035,0.213,0.094,-97.79245,18.1
Oldham County,TX,0.227,0.3,Very Low,0.006,0.323,0.421,-102.252069,25.6
Orange County,TX,0.289,0.274,Very Low,0.003,0.279,0.791,-72.550642,23.2
Palo Pinto County,TX,0.345,0.195,Very Low,0.003,0.214,0.304,-98.078798,21.2
Panola County,TX,0.266,0.264,Low,0.002,0.22,0.27,-94.3679,18.7
Parker County,TX,0.136,0.433,Very Low,0.012,0.242,0.311,-97.680665,15.3
Parmer County,TX,0.252,0.232,Very Low,0.001,0.216,0.371,-103.037289,19.6
Polk County,TX,0.314,0.193,Very Low,0.0,0.224,0.844,-92.634675,22.3
Potter County,TX,0.432,0.169,Very Low,0.0,0.227,0.407,-101.830199,23.9
Presidio County,TX,0.432,0.1,Very Low,0.001,0.015,0.158,-104.177574,2.0
Rains County,TX,0.25,0.231,Very Low,0.001,0.179,0.307,-95.766251,16.4
Randall County,TX,0.116,0.38,Low,0.013,0.0,0.387,-101.857144,0.0
Reeves County,TX,0.361,0.209,Very Low,0.001,0.238,0.243,-103.50568,22.8
Refugio County,TX,0.273,0.22,Very Low,0.001,0.2,0.107,-97.32538,18.7
Roberts County,TX,0.075,0.475,Very Low,0.001,0.184,0.842,-97.039106,10.9
Robertson County,TX,0.3,0.298,Very Low,0.0,0.18,0.22,-96.595217,14.3
Rockwall County,TX,0.059,0.672,Very Low,0.008,0.328,0.311,-96.322065,15.2
Runnels County,TX,0.343,0.16,Very Low,0.001,0.163,0.252,-100.185317,17.7
Rusk County,TX,0.3,0.257,Very Low,0.001,0.156,0.847,-91.41524,13.5
Sabine County,TX,0.37,0.135,Very Low,0.001,0.198,0.245,-93.786012,22.9
San Augustine County,TX,0.475,0.1,Low,0.001,0.164,0.249,-94.110894,21.0
San Jacinto County,TX,0.334,0.189,Very Low,0.003,0.187,0.204,-95.011824,18.7
San Patricio County,TX,0.275,0.292,Low,0.007,0.183,0.096,-97.391101,14.7
San Saba County,TX,0.352,0.191,Very Low,0.001,0.184,0.234,-98.724323,18.4
Scurry County,TX,0.211,0.335,Low,0.002,0.225,0.299,-100.91073,16.7
Shackelford County,TX,0.22,0.28,Very Low,0.0,0.189,0.292,-99.166492,15.6
Shelby County,TX,0.373,0.181,Very Low,0.001,0.117,0.266,-94.245706,12.0
Sherman County,TX,0.214,0.302,Very Low,0.0,0.197,0.455,-102.073915,15.5
Smith County,TX,0.286,0.257,Very Low,0.002,0.26,0.282,-95.305886,22.5
Starr County,TX,0.625,0.052,Very Low,0.006,0.214,0.024,-98.663153,32.3
Stephens County,TX,0.336,0.219,Very Low,0.001,0.146,0.301,-98.911862,13.7
Stonewall County,TX,0.252,0.224,Low,0.0,0.127,0.318,-100.224829,11.8
Tarrant County,TX,0.22,0.367,Low,0.191,0.227,0.311,-97.204387,15.9
Taylor County,TX,0.259,0.238,Very Low,0.001,0.133,0.582,-80.128512,12.0
Terrell County,TX,0.302,0.203,Very Low,0.0,0.199,0.189,-102.407916,19.3
Throckmorton County,TX,0.232,0.197,Very Low,0.0,0.154,0.32,-99.17978,15.2
Titus County,TX,0.38,0.181,Very Low,0.003,0.18,0.327,-95.102269,18.4
Tom Green County,TX,0.277,0.241,Very Low,0.011,0.161,0.252,-100.640647,14.4
Travis County,TX,0.223,0.411,Low,0.112,0.299,0.202,-97.678777,19.5
Trinity County,TX,0.366,0.139,Very Low,0.001,0.238,0.223,-95.373564,27.2
Tyler County,TX,0.375,0.174,Very Low,0.001,0.167,0.594,-80.998698,17.4
Upshur County,TX,0.275,0.219,Very Low,0.002,0.196,0.303,-94.718731,18.3
Uvalde County,TX,0.393,0.144,Low,0.003,0.134,0.166,-99.512655,15.2
Val Verde County,TX,0.425,0.19,Very Low,0.005,0.373,0.155,-100.776883,37.4
Van Zandt County,TX,0.284,0.236,Very Low,0.005,0.182,0.299,-96.004974,16.4
Victoria County,TX,0.232,0.316,Low,0.009,0.24,0.132,-96.986015,18.4
Walker County,TX,0.439,0.18,Very Low,0.007,0.187,0.397,-85.289568,19.3
Waller County,TX,0.286,0.27,Very Low,0.004,0.316,0.186,-95.988856,26.5
Ward County,TX,0.214,0.337,Very Low,0.007,0.217,0.25,-103.005948,16.1
Washington County,TX,0.252,0.281,Very Low,0.002,0.247,0.761,-88.047646,20.2
Webb County,TX,0.616,0.159,Low,0.026,0.0,0.074,-99.388178,0.0
Wharton County,TX,0.314,0.217,Low,0.004,0.179,0.153,-96.103765,16.9
Wheeler County,TX,0.216,0.274,Very Low,0.0,0.162,0.828,-120.214649,13.5
Wichita County,TX,0.352,0.219,Very Low,0.0,0.236,0.353,-98.68323,22.1
Willacy County,TX,0.727,0.072,Medium,0.002,0.0,0.026,-97.823005,0.0
Williamson County,TX,0.073,0.54,Very Low,0.02,0.244,0.207,-97.423961,13.2
Wilson County,TX,0.136,0.446,Very Low,0.005,0.206,0.15,-97.963888,12.7
Winkler County,TX,0.225,0.315,Low,0.001,0.159,0.258,-103.154117,12.3
Wise County,TX,0.198,0.344,Very Low,0.006,0.207,0.478,-82.777459,15.1
Wood County,TX,0.3,0.222,Very Low,0.007,0.22,0.578,-81.513284,20.5
Yoakum County,TX,0.175,0.358,Very Low,0.001,0.203,0.31,-102.831778,14.5
Young County,TX,0.264,0.254,Very Low,0.002,0.137,0.328,-98.758486,11.9
Zapata County,TX,0.625,0.125,Very Low,0.001,0.163,0.047,-99.255808,19.5
Zavala County,TX,0.65,0.047,Low,0.001,0.132,0.138,-99.629311,20.4
Beaver County,UT,0.177,0.268,Very Low,0.001,0.223,0.663,-111.9796548,18.8
Box Elder County,UT,0.114,0.345,Very Low,0.005,0.272,0.674,-112.042499,19.9
Cache County,UT,0.286,0.282,Very Low,0.012,0.232,0.683,-111.942094,19.0
Carbon County,UT,0.293,0.243,Very Low,0.002,0.253,0.676,-106.811489,22.5
Daggett County,UT,0.105,0.335,Very Low,0.0,0.209,0.656,-109.721035,15.5
Davis County,UT,0.08,0.479,Very Low,0.001,0.303,0.662,-112.098224,17.9
Duchesne County,UT,0.173,0.391,Very Low,0.002,0.305,0.632,-110.03082,20.6
Emery County,UT,0.159,0.303,Very Low,0.001,0.205,0.58,-111.059184,16.2
Garfield County,UT,0.177,0.22,Very Low,0.0,0.189,0.892,-117.596667,17.7
Grand County,UT,0.218,0.213,Very Low,0.001,0.0,0.569,-109.703719,0.0
Iron County,UT,0.339,0.216,Very Low,0.001,0.0,0.889,-90.2695,0.0
Juab County,UT,0.161,0.314,Very Low,0.001,0.213,0.61,-111.825747,16.4
Kane County,UT,0.18,0.239,Very Low,0.052,0.342,0.699,-88.312618,30.7
Millard County,UT,0.22,0.285,Very Low,0.001,0.323,0.587,-112.63994,26.4
Morgan County,UT,0.032,0.568,Very Low,0.001,0.127,0.593,-78.455275,6.6
Piute County,UT,0.316,0.161,Very Low,0.0,0.199,0.546,-112.261968,21.4
Rich County,UT,0.13,0.347,Very Low,0.0,0.145,0.685,-111.184988,10.5
Salt Lake County,UT,0.168,0.414,Low,0.108,0.33,0.638,-111.862641,21.4
San Juan County,UT,0.57,0.159,Very Low,0.002,0.176,0.548,-109.420972,19.1
Sanpete County,UT,0.314,0.233,Very Low,0.003,0.12,0.591,-111.63607,10.9
Sevier County,UT,0.241,0.251,Very Low,0.002,0.207,0.567,-111.866596,18.1
Summit County,UT,0.064,0.683,Very Low,0.003,0.258,0.641,-111.272208,11.8
Tooele County,UT,0.086,0.437,Very Low,0.006,0.396,0.641,-112.299268,24.9
Uintah County,UT,0.148,0.434,Very Low,0.004,0.323,0.629,-109.355572,20.4
Utah County,UT,0.207,0.413,Very Low,0.055,0.396,0.614,-111.655805,25.8
Wasatch County,UT,0.08,0.507,Very Low,0.003,0.367,0.636,-111.475429,20.8
Washington County,UT,0.223,0.306,Very Low,0.002,0.247,0.761,-88.047646,19.3
Wayne County,UT,0.264,0.182,Very Low,0.002,0.148,0.537,-82.441558,15.2
Weber County,UT,0.205,0.348,Very Low,0.024,0.303,0.665,-112.053611,22.0
Addison County,VT,0.125,0.345,Very Low,0.004,0.356,0.756,-72.4490728,26.0
Bennington County,VT,0.191,0.268,Very Low,0.004,0.271,0.74,-73.194625,22.9
Caledonia County,VT,0.184,0.228,Very Low,0.003,0.2,0.804,-72.008582,18.4
Chittenden County,VT,0.159,0.429,Very Low,0.016,0.297,0.807,-73.184857,18.9
Essex County,VT,0.248,0.183,Very Low,0.001,0.161,0.82,-71.885546,16.4
Franklin County,VT,0.107,0.353,Very Low,0.0,0.203,0.899,-118.556564,14.6
Grand Isle County,VT,0.111,0.441,Very Low,0.001,0.272,0.828,-73.30257,16.9
Orange County,VT,0.145,0.307,Very Low,0.003,0.279,0.791,-72.550642,21.8
Orleans County,VT,0.225,0.194,Very Low,0.003,0.202,0.82,-72.199501,20.0
Rutland County,VT,0.182,0.274,Very Low,0.006,0.22,0.768,-73.042958,18.3
Washington County,VT,0.134,0.325,Very Low,0.002,0.247,0.761,-88.047646,18.6
Windham County,VT,0.223,0.256,Very Low,0.012,0.191,0.736,-72.600362,16.5
Windsor County,VT,0.13,0.302,Very Low,0.006,0.147,0.78,-72.803593,11.6
Accomack County,VA,0.386,0.153,Very Low,0.003,0.279,0.578,-78.1633968,30.7
Albemarle County,VA,0.139,0.47,Very Low,0.01,0.295,0.529,-78.520482,17.6
Alleghany County,VA,0.336,0.217,Very Low,0.001,0.19,0.518,-79.790567,17.9
Amherst County,VA,0.264,0.25,Very Low,0.003,0.202,0.503,-79.10821,17.7
Appomattox County,VA,0.245,0.258,Very Low,0.001,0.148,0.496,-78.683736,12.7
Augusta County,VA,0.134,0.33,Very Low,0.007,0.24,0.535,-79.009469,18.0
Bath County,VA,0.157,0.209,Very Low,0.001,0.125,0.536,-83.925106,11.9
Bedford County,VA,0.13,0.303,Very Low,0.007,0.12,0.501,-79.725502,9.4
Botetourt County,VA,0.091,0.385,Very Low,0.003,0.274,0.499,-79.952229,18.6
Brunswick County,VA,0.425,0.164,Very Low,0.002,0.0,0.465,-77.87296,0.0
Buchanan County,VA,0.577,0.093,Very Low,0.002,0.228,0.496,-82.09488,29.9
Campbell County,VA,0.189,0.233,Very Low,0.0,0.298,0.775,-105.496241,27.0
Caroline County,VA,0.195,0.309,Very Low,0.003,0.323,0.527,-77.5195,25.2
Carroll County,VA,0.264,0.193,Very Low,0.001,0.152,0.473,-80.809459,15.1
Charlotte County,VA,0.359,0.145,Very Low,0.001,0.155,0.486,-78.480365,17.5
Chesterfield County,VA,0.08,0.507,Very Low,0.033,0.392,0.504,-77.572819,22.2
Clarke County,VA,0.114,0.475,Very Low,0.002,0.196,0.576,-77.862643,11.6
Craig County,VA,0.193,0.242,Very Low,0.001,0.181,0.469,-95.161001,16.2
Cumberland County,VA,0.368,0.175,Very Low,0.001,0.269,0.497,-78.399326,28.0
Dickenson County,VA,0.491,0.094,Very Low,0.002,0.0,0.483,-82.283566,0.0
Essex County,VA,0.275,0.238,Very Low,0.001,0.161,0.82,-71.885546,14.4
Fairfax County,VA,0.064,0.873,Very Low,0.113,0.833,0.562,-77.222587,31.4
Fauquier County,VA,0.077,0.648,Very Low,0.007,0.335,0.558,-77.797316,15.9
Floyd County,VA,0.193,0.248,Very Low,0.004,0.184,0.354,-101.336787,16.1
Fluvanna County,VA,0.1,0.417,Very Low,0.003,0.413,0.524,-78.331876,26.7
Franklin County,VA,0.22,0.255,Very Low,0.0,0.203,0.899,-118.556564,17.6
Frederick County,VA,0.098,0.457,Very Low,0.008,0.288,0.574,-78.218326,17.5
Giles County,VA,0.164,0.231,Very Low,0.002,0.129,0.501,-80.820692,11.8
Gloucester County,VA,0.134,0.397,Very Low,0.004,0.28,0.496,-76.497368,18.7
Grayson County,VA,0.38,0.144,Very Low,0.003,0.158,0.468,-81.149248,17.9
Greene County,VA,0.134,0.364,Very Low,0.001,0.166,0.448,-82.819673,11.7
Halifax County,VA,0.307,0.17,Very Low,0.004,0.154,0.472,-78.913354,16.2
Hanover County,VA,0.064,0.573,Very Low,0.01,0.318,0.511,-77.35214,16.5
Henrico County,VA,0.134,0.414,Very Low,0.032,0.463,0.514,-77.610726,30.1
Henry County,VA,0.368,0.134,Very Low,0.002,0.106,0.471,-79.894608,12.3
Highland County,VA,0.236,0.189,Very Low,0.0,0.154,0.545,-79.580883,15.5
Isle of Wight County,VA,0.148,0.433,Very Low,0.004,0.245,0.483,-76.612997,15.5
King and Queen County,VA,0.241,0.239,Very Low,0.001,0.0,0.513,-76.877985,0.0
King William County,VA,0.102,0.405,Very Low,0.002,0.255,0.508,-76.80182,16.8
Lancaster County,VA,0.22,0.235,Very Low,0.001,0.292,0.512,-76.389965,26.4
Lee County,VA,0.511,0.09,Very Low,0.008,0.155,0.476,-83.057415,20.5
Loudoun County,VA,0.007,1.0,Very Low,0.035,0.586,0.566,-77.513282,19.8
Louisa County,VA,0.164,0.331,Very Low,0.003,0.257,0.527,-77.906236,19.2
Lunenburg County,VA,0.402,0.156,Very Low,0.001,0.0,0.482,-78.268238,0.0
Madison County,VA,0.159,0.299,Very Low,0.002,0.215,0.227,-95.7565,17.1
Mathews County,VA,0.155,0.323,Very Low,0.001,0.154,0.503,-76.327722,11.7
Mecklenburg County,VA,0.386,0.104,Very Low,0.003,0.215,0.471,-78.094034,27.2
Middlesex County,VA,0.214,0.287,Very Low,0.001,0.353,0.51,-76.593798,28.7
Montgomery County,VA,0.395,0.274,Very Low,0.001,0.254,0.493,-80.488108,21.2
Nelson County,VA,0.239,0.259,Very Low,0.001,0.092,0.523,-78.929889,7.9
New Kent County,VA,0.075,0.548,Very Low,0.002,0.0,0.506,-76.986249,0.0
Northampton County,VA,0.389,0.142,Very Low,0.001,0.241,0.508,-75.823838,27.4
Northumberland County,VA,0.234,0.283,Very Low,0.001,0.0,0.648,-76.440068,0.0
Orange County,VA,0.159,0.355,Very Low,0.003,0.279,0.791,-72.550642,20.0
Page County,VA,0.264,0.198,Very Low,0.002,0.211,0.552,-78.499403,20.7
Pittsylvania County,VA,0.311,0.189,Very Low,0.006,0.174,0.488,-79.30334,17.5
Prince George County,VA,0.148,0.392,Very Low,0.004,0.334,0.488,-77.356322,22.5
Prince William County,VA,0.075,0.741,Very Low,0.044,0.386,0.561,-77.449867,16.6
Pulaski County,VA,0.264,0.246,Very Low,0.006,0.0,0.49,-80.595817,0.0
Rappahannock County,VA,0.145,0.387,Very Low,0.001,0.181,0.555,-78.23608,12.3
Richmond County,VA,0.325,0.204,Very Low,0.001,0.163,0.395,-79.760317,15.9
Rockingham County,VA,0.173,0.292,Very Low,0.008,0.223,0.545,-78.941163,18.0
Russell County,VA,0.405,0.15,Very Low,0.002,0.158,0.48,-82.078511,17.5
Scott County,VA,0.359,0.142,Very Low,0.0,0.172,0.468,-82.563351,19.5
Shenandoah County,VA,0.184,0.305,Very Low,0.004,0.247,0.559,-78.645837,19.4
Smyth County,VA,0.334,0.156,Very Low,0.003,0.137,0.474,-81.406907,14.9
Southampton County,VA,0.268,0.245,Very Low,0.002,0.14,0.474,-76.989939,12.4
Stafford County,VA,0.045,0.706,Very Low,0.014,0.274,0.535,-98.794282,12.2
Surry County,VA,0.218,0.276,Low,0.007,0.244,0.494,-76.966498,20.2
Sussex County,VA,0.425,0.165,Very Low,0.015,0.231,0.483,-76.988096,24.6
Tazewell County,VA,0.314,0.171,Very Low,0.004,0.177,0.492,-81.390173,18.6
Warren County,VA,0.168,0.341,Very Low,0.001,0.155,0.421,-85.860575,11.4
Washington County,VA,0.293,0.223,Very Low,0.002,0.247,0.761,-88.047646,22.9
Westmoreland County,VA,0.243,0.24,Very Low,0.002,0.225,0.538,-76.993729,20.1
Wise County,VA,0.439,0.128,Very Low,0.006,0.207,0.478,-82.777459,24.4
Wythe County,VA,0.25,0.194,Very Low,0.003,0.181,0.48,-81.27725,18.0
York County,VA,0.043,0.584,Very Low,0.001,0.245,0.395,-81.0256,12.6
Adams County,WA,0.298,0.245,Very Low,0.0,0.218,0.965,-103.6106598,19.2
Asotin County,WA,0.28,0.23,Very Low,0.002,0.27,0.888,-117.083138,24.7
Benton County,WA,0.245,0.386,Very Low,0.001,0.293,0.879,-119.044842,19.9
Chelan County,WA,0.211,0.298,Very Low,0.007,0.239,0.933,-120.328685,19.0
Clallam County,WA,0.277,0.231,Very Low,0.007,0.272,0.961,-123.087823,24.8
Clark County,WA,0.164,0.402,Very Low,0.0,0.15,0.826,-90.598773,9.9
Columbia County,WA,0.268,0.168,Very Low,0.013,0.204,0.762,-89.240512,21.6
Cowlitz County,WA,0.28,0.268,Low,0.01,0.251,0.868,-122.753514,21.2
Douglas County,WA,0.23,0.277,Very Low,0.0,0.107,0.882,-91.799516,8.8
Ferry County,WA,0.386,0.173,Very Low,0.001,0.0,0.969,-118.359053,0.0
Franklin County,WA,0.277,0.343,Very Low,0.0,0.203,0.899,-118.556564,14.8
Garfield County,WA,0.268,0.235,Very Low,0.0,0.189,0.892,-117.596667,17.1
Grant County,WA,0.289,0.269,Very Low,0.001,0.187,0.74,-90.97229,15.7
Grays Harbor County,WA,0.286,0.208,Very Low,0.007,0.181,0.91,-124.119826,17.4
Island County,WA,0.114,0.366,Very Low,0.008,0.32,0.973,-122.653704,22.5
Jefferson County,WA,0.193,0.296,Very Low,0.001,0.379,0.579,-77.810685,30.2
King County,WA,0.145,0.572,Very Low,0.0,0.271,0.932,-122.455105,14.1
Kitsap County,WA,0.148,0.417,Very Low,0.025,0.3,0.946,-122.588347,19.4
Kittitas County,WA,0.377,0.238,Very Low,0.004,0.274,0.925,-121.033478,24.6
Klickitat County,WA,0.314,0.264,Very Low,0.002,0.351,0.871,-121.528843,29.9
Lewis County,WA,0.27,0.24,Very Low,0.001,0.162,0.572,-80.462208,14.5
Lincoln County,WA,0.241,0.261,Very Low,0.0,0.0,0.736,-110.900716,0.0
Mason County,WA,0.307,0.304,Very Low,0.0,0.156,0.563,-82.1353,12.3
Okanogan County,WA,0.389,0.184,Very Low,0.004,0.176,0.988,-119.442802,18.0
Pacific County,WA,0.35,0.177,Very Low,0.002,0.175,0.9,-123.801846,18.1
Pend Oreille County,WA,0.368,0.181,Very Low,0.001,0.203,0.965,-117.054826,20.9
Pierce County,WA,0.205,0.362,Very Low,0.001,0.202,0.817,-92.480249,14.3
San Juan County,WA,0.184,0.359,Very Low,0.002,0.176,0.548,-109.420972,12.5
Skagit County,WA,0.261,0.33,Very Low,0.012,0.295,0.98,-122.232077,22.1
Skamania County,WA,0.252,0.299,Very Low,0.001,0.208,0.856,-121.96504,16.5
Snohomish County,WA,0.134,0.516,Very Low,0.074,0.227,0.965,-122.347701,12.7
Spokane County,WA,0.275,0.25,Low,0.048,0.229,0.943,-117.433322,20.1
Stevens County,WA,0.37,0.194,Very Low,0.001,0.156,0.965,-117.724457,15.5
Thurston County,WA,0.2,0.383,Very Low,0.001,0.309,0.912,-122.643077,21.1
Wahkiakum County,WA,0.209,0.267,Very Low,0.0,0.17,0.885,-123.643445,14.4
Walla Walla County,WA,0.298,0.264,Very Low,0.006,0.418,0.874,-118.302837,35.5
Whatcom County,WA,0.25,0.312,Very Low,0.021,0.307,0.998,-122.321278,23.8
Whitman County,WA,0.395,0.203,Very Low,0.005,0.18,0.915,-117.350209,17.5
Yakima County,WA,0.357,0.233,Low,0.025,0.165,0.888,-120.738123,15.0
Barbour County,WV,0.38,0.14,Very Low,0.003,0.179,0.508,-81.5793264,20.4
Berkeley County,WV,0.207,0.304,Very Low,0.011,0.244,0.59,-77.978212,19.1
Boone County,WV,0.455,0.146,Very Low,0.001,0.149,0.526,-81.71774,16.7
Braxton County,WV,0.461,0.126,Very Low,0.001,0.172,0.564,-80.652732,20.4
Brooke County,WV,0.261,0.217,Very Low,0.002,0.181,0.621,-80.664736,17.0
Cabell County,WV,0.382,0.157,Low,0.01,0.196,0.548,-82.282253,21.4
Calhoun County,WV,0.377,0.131,Very Low,0.0,0.28,0.125,-96.555402,32.7
Clay County,WV,0.552,0.073,Very Low,0.001,0.17,0.355,-98.231798,23.9
Fayette County,WV,0.375,0.13,Very Low,0.002,0.14,0.524,-81.150437,16.5
Gilmer County,WV,0.509,0.131,Very Low,0.001,0.0,0.389,-84.38362,0.0
Grant County,WV,0.284,0.15,Very Low,0.001,0.187,0.74,-90.97229,20.7
Greenbrier County,WV,0.355,0.149,Very Low,0.004,0.209,0.518,-80.301516,23.2
Hampshire County,WV,0.345,0.169,Very Low,0.016,0.261,0.711,-72.670813,27.5
Hancock County,WV,0.234,0.186,Very Low,0.002,0.128,0.636,-80.616868,13.0
Hardy County,WV,0.25,0.179,Low,0.001,0.127,0.574,-78.590305,13.0
Harrison County,WV,0.286,0.234,Very Low,0.001,0.243,0.581,-80.305443,22.0
Jackson County,WV,0.273,0.211,Very Low,0.001,0.162,0.562,-81.708811,15.4
Jefferson County,WV,0.164,0.436,Very Low,0.001,0.379,0.579,-77.810685,23.8
Kanawha County,WV,0.298,0.213,Low,0.019,0.196,0.543,-81.819251,18.6
Lewis County,WV,0.391,0.162,Very Low,0.001,0.162,0.572,-80.462208,17.5
Lincoln County,WV,0.566,0.12,Very Low,0.0,0.0,0.736,-110.900716,0.0
Logan County,WV,0.432,0.123,Very Low,0.0,0.147,0.518,-81.984432,17.6
McDowell County,WV,0.707,0.034,Very Low,0.004,0.117,0.502,-81.591427,18.9
Marion County,WV,0.286,0.202,Very Low,0.001,0.175,0.59,-80.220774,17.0
Marshall County,WV,0.209,0.245,Very Low,0.001,0.219,0.616,-80.696027,19.4
Mason County,WV,0.43,0.124,Very Low,0.0,0.156,0.563,-82.1353,18.6
Mercer County,WV,0.402,0.121,Very Low,0.0,0.192,0.5,-81.096206,23.2
Mineral County,WV,0.273,0.197,Very Low,0.0,0.173,0.597,-78.761355,17.1
Mingo County,WV,0.582,0.086,Very Low,0.003,0.172,0.512,-82.131575,23.1
Monongalia County,WV,0.368,0.231,Very Low,0.01,0.225,0.598,-79.946682,20.5
Monroe County,WV,0.343,0.117,Very Low,0.001,0.159,0.501,-80.795017,19.3
Morgan County,WV,0.243,0.221,Very Low,0.001,0.127,0.593,-78.455275,11.8
Nicholas County,WV,0.343,0.156,Very Low,0.001,0.0,0.545,-80.654915,0.0
Ohio County,WV,0.241,0.227,Very Low,0.001,0.163,0.62,-80.597091,14.9
Pleasants County,WV,0.273,0.247,Very Low,0.001,0.148,0.586,-81.263217,13.1
Pocahontas County,WV,0.352,0.135,Very Low,0.001,0.0,0.535,-80.015187,0.0
Preston County,WV,0.309,0.203,Very Low,0.003,0.192,0.587,-79.746578,18.6
Putnam County,WV,0.159,0.35,Very Low,0.0,0.203,0.547,-81.81221,14.7
Raleigh County,WV,0.375,0.152,Low,0.008,0.242,0.519,-81.144888,26.8
Randolph County,WV,0.373,0.139,Very Low,0.003,0.148,0.566,-79.963734,16.9
Ritchie County,WV,0.343,0.161,Very Low,0.001,0.161,0.582,-80.966088,17.4
Roane County,WV,0.402,0.129,Very Low,0.001,0.16,0.435,-84.674943,18.8
Taylor County,WV,0.291,0.202,Very Low,0.001,0.133,0.582,-80.128512,13.0
Tyler County,WV,0.293,0.192,Very Low,0.001,0.167,0.594,-80.998698,16.6
Upshur County,WV,0.316,0.174,Very Low,0.002,0.196,0.303,-94.718731,20.5
Wayne County,WV,0.434,0.123,Very Low,0.002,0.148,0.537,-82.441558,17.8
Webster County,WV,0.595,0.076,Very Low,0.0,0.0,0.547,-80.373231,0.0
Wetzel County,WV,0.377,0.184,Very Low,0.002,0.102,0.591,-80.559986,10.4
Wood County,WV,0.316,0.177,Very Low,0.007,0.22,0.578,-81.513284,22.8
Wyoming County,WV,0.434,0.118,Very Low,0.003,0.212,0.509,-81.536384,25.8
Adams County,WI,0.318,0.194,Very Low,0.0,0.218,0.965,-103.6106598,21.6
Ashland County,WI,0.314,0.168,Very Low,0.005,0.146,0.898,-90.659387,15.4
Barron County,WI,0.161,0.273,Very Low,0.005,0.168,0.845,-92.149736,14.0
Bayfield County,WI,0.175,0.264,Very Low,0.001,0.065,0.905,-91.380612,5.6
Brown County,WI,0.175,0.321,Very Low,0.0,0.188,0.814,-88.234279,14.3
Buffalo County,WI,0.155,0.301,Very Low,0.0,0.186,0.798,-91.705204,14.7
Burnett County,WI,0.22,0.213,Very Low,0.002,0.157,0.862,-92.682516,14.9
Calumet County,WI,0.064,0.47,Very Low,0.005,0.2,0.791,-88.101704,11.9
Chippewa County,WI,0.168,0.294,Very Low,0.006,0.192,0.837,-91.566519,15.4
Clark County,WI,0.239,0.265,Very Low,0.0,0.15,0.826,-90.598773,12.7
Columbia County,WI,0.125,0.368,Very Low,0.013,0.204,0.762,-89.240512,14.3
Crawford County,WI,0.252,0.214,Very Low,0.002,0.137,0.746,-90.898947,13.0
Dane County,WI,0.177,0.413,Very Low,0.051,0.296,0.753,-89.281518,19.3
Dodge County,WI,0.12,0.326,Very Low,0.009,0.205,0.77,-88.737534,15.4
Door County,WI,0.116,0.312,Very Low,0.003,0.198,0.821,-87.369806,15.3
Douglas County,WI,0.259,0.251,Very Low,0.0,0.107,0.882,-91.799516,9.3
Dunn County,WI,0.23,0.293,Very Low,0.004,0.21,0.831,-92.124327,16.9
Eau Claire County,WI,0.232,0.282,Very Low,0.01,0.276,0.821,-91.436434,22.6
Florence County,WI,0.2,0.226,Very Low,0.0,0.0,0.865,-88.667306,0.0
Fond du Lac County,WI,0.136,0.341,Very Low,0.01,0.208,0.777,-88.388613,15.3
Forest County,WI,0.252,0.206,Very Low,0.001,0.118,0.853,-88.669656,11.4
Grant County,WI,0.241,0.273,Very Low,0.001,0.187,0.74,-90.97229,15.6
Green County,WI,0.093,0.352,Very Low,0.001,0.184,0.731,-89.590257,13.3
